Annotation Cluster 1	Enrichment Score: 31.928157781228585
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	24	42.10526315789473	1.8362887345882654E-26	TCIRG1, ATP6V0E1, ATP6AP1, ATP6V1H, ATP6V1G2, ATP6V1G1, ATP6V1B2, ATP6V1B1, ATP6V1D, ATP6V0B, ATP6V1F, ATP6V1C1, ATP6V0C, ATP6V1C2, ATP6V1A, ATP6V0E2, ATP6V1E1, ATP6V1E2, ATP6V0A1, ATP6V1G3, ATP6V0A4, ATP6V0D1, ATP6V0D2, ATP6V0A2	54	133	6910	23.091060985797824	2.1300949321223878E-24	3.04299276017484E-25	2.0949903089888462E-23
UP_KEYWORDS	Ion transport	27	47.368421052631575	1.136847897615657E-24	ATP6V0E1, ATP6AP1, ATP6V1G2, ATP6V1G1, ATP6V1B2, ATP6V1B1, ATP6V0B, ATP6V0C, ATP6V0D1, KCNQ1, ATP6V0D2, TCIRG1, SLC12A2, ATP6V1H, CFTR, ATP6V1D, ATP6V1F, ATP6V1C1, ATP6V1C2, ATP6V1A, ATP6V0E2, ATP6V1E1, ATP6V1E2, ATP6V0A1, ATP6V1G3, ATP6V0A4, ATP6V0A2	57	642	20581	15.18519429414658	1.3187435612341621E-22	6.593717806170811E-23	1.2970102595729148E-21
GOTERM_CC_DIRECT	GO:0016471~vacuolar proton-transporting V-type ATPase complex	11	19.298245614035086	1.7294165940496528E-24	TCIRG1, ATP6V0A1, ATP6V1G2, ATP6V1G1, ATP6V1G3, ATP6V1B1, ATP6V0D1, ATP6V0A4, ATP6V0D2, ATP6V0A2, ATP6V1F	56	12	18224	298.3095238095238	2.421183231669514E-22	2.421183231669514E-22	2.040539716623812E-21
GOTERM_BP_DIRECT	GO:0015992~proton transport	15	26.31578947368421	2.2204326676523396E-24	TCIRG1, ATP6V0E1, ATP6AP1, ATP6V1G2, ATP6V1B2, ATP6V1B1, ATP6V1D, ATP6V0B, ATP6V1F, ATP6V0C, ATP6V1C1, ATP6V1A, ATP6V1E1, ATP6V0A4, ATP6V0D1	57	49	16792	90.18259935553168	7.838127316812759E-22	1.1197324738303942E-22	3.0406921382526046E-21
UP_KEYWORDS	Transport	35	61.40350877192983	4.814927160799198E-21	ATP6V0E1, ATP6AP1, ATP6V1G2, ATP6V1G1, ATP6V1B2, ATP6V1B1, ATP6V0B, ATP6V0C, ATP6V0D1, KDELR1, KCNQ1, ATP6V0D2, SEC61A1, SEC61A2, KDELR3, TCIRG1, KDELR2, SLC12A2, ATP6V1H, CFTR, ATP6V1D, ATP6V1F, ATP6V1C1, ATP6V1C2, ATP6V1A, ATP6V0E2, SEC61B, ARF1, ATP6V1E1, ATP6V1E2, ATP6V0A1, ATP6V1G3, ATP6V0A4, ATP6V0A2, SEC61G	57	1978	20581	6.389007148812375	5.585315506527069E-19	1.861771835509023E-19	5.493267779929646E-18
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	15	26.31578947368421	5.428824664140552E-14	TCIRG1, ATP6V1H, CFTR, ATP6V1B2, ATP6V1G1, ATP6V1D, ATP6V1C1, ATP6V0C, ATP6V1C2, ATP6V1A, ATP6V1E1, ATP6V0A4, ATP6V0D1, ATP6V0D2, ATP6V0A2	56	274	18224	17.81543274244004	7.600586826583822E-12	1.9001467066459554E-12	6.405986852087153E-11
KEGG_PATHWAY	hsa01100:Metabolic pathways	26	45.614035087719294	7.608351592301961E-7	ATP6V0E1, ATP6AP1, ATP6V1G2, ATP6V1G1, ATP6V1B2, ATP6V1B1, ATP6V0B, ATP6V0C, ATP6V0D1, ATP6V0D2, TCIRG1, ATP6V1H, ATP6V1D, ATP6V1F, ATP6V1C1, ATP6V1C2, ATP6V1A, ATP6V0E2, PLCG1, ATP6V1E1, PLCG2, ATP6V1E2, ATP6V0A1, ATP6V1G3, ATP6V0A4, ATP6V0A2	54	1228	6910	2.7093135480757633	8.825301751591574E-5	5.516041789221937E-6	8.680203411048915E-4

Annotation Cluster 2	Enrichment Score: 14.225811767218882
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0015991~ATP hydrolysis coupled proton transport	20	35.08771929824561	9.309670550469667E-41	TCIRG1, ATP6V0E1, ATP6AP1, ATP6V1H, ATP6V1B2, ATP6V1B1, ATP6V0B, ATP6V1F, ATP6V1C1, ATP6V0C, ATP6V1C2, ATP6V1A, ATP6V0E2, ATP6V1E1, ATP6V1E2, ATP6V0A1, ATP6V0A4, ATP6V0D1, ATP6V0D2, ATP6V0A2	57	32	16792	184.12280701754386	3.286313704315793E-38	1.0954379014385975E-38	1.2748795523020635E-37
GOTERM_MF_DIRECT	GO:0046961~proton-transporting ATPase activity, rotational mechanism	19	33.33333333333333	1.6983863560475092E-40	TCIRG1, ATP6V0E1, ATP6AP1, ATP6V1H, ATP6V1B2, ATP6V0B, ATP6V1F, ATP6V1C1, ATP6V0C, ATP6V1C2, ATP6V1A, ATP6V0E2, ATP6V1E1, ATP6V1E2, ATP6V0A1, ATP6V0A4, ATP6V0D1, ATP6V0D2, ATP6V0A2	57	26	16881	216.4230769230769	1.7833056738498848E-38	1.7833056738498848E-38	1.9024036928600364E-37
GOTERM_MF_DIRECT	GO:0015078~hydrogen ion transmembrane transporter activity	15	26.31578947368421	1.5027285828791161E-27	TCIRG1, ATP6V0E1, ATP6V1B2, ATP6V1B1, ATP6V0B, ATP6V1F, ATP6V1C1, ATP6V0C, ATP6V1C2, ATP6V0E2, ATP6V0A1, ATP6V0A4, ATP6V0D1, ATP6V0D2, ATP6V0A2	57	32	16881	138.8240131578947	1.577865012023072E-25	7.88932506011536E-26	1.683242682241372E-24
GOTERM_CC_DIRECT	GO:0033179~proton-transporting V-type ATPase, V0 domain	9	15.789473684210526	3.627867192944253E-20	TCIRG1, ATP6V0C, ATP6V0E1, ATP6V0E2, ATP6V0A1, ATP6V0D1, ATP6V0D2, ATP6V0A2, ATP6V0B	56	9	18224	325.42857142857144	5.079014070121954E-18	2.539507035060977E-18	4.2805227608604474E-17
GOTERM_BP_DIRECT	GO:0007035~vacuolar acidification	10	17.543859649122805	5.123707136359274E-20	TCIRG1, ATP6V0E1, ATP6V0E2, ATP6V0A1, ATP6V1H, ATP6V0D1, ATP6V0A4, ATP6V0D2, ATP6V0A2, ATP6V0B	57	14	16792	210.42606516290726	1.8086686191348238E-17	2.2608357739185298E-18	7.016477569981312E-17
GOTERM_CC_DIRECT	GO:0030670~phagocytic vesicle membrane	10	17.543859649122805	1.168895274530835E-13	TCIRG1, ATP6V0C, ATP6V0E1, ATP6V0E2, ATP6V0A1, ATP6V0D1, ATP6V0A4, ATP6V0D2, ATP6V0A2, ATP6V0B	56	59	18224	55.157384987893465	1.6366907829024058E-11	3.2733815658048115E-12	1.3793410857942945E-10
GOTERM_CC_DIRECT	GO:0000220~vacuolar proton-transporting V-type ATPase, V0 domain	6	10.526315789473683	1.243876409543343E-12	TCIRG1, ATP6V0C, ATP6V0A1, ATP6V0A4, ATP6V0A2, ATP6V0B	56	6	18224	325.42857142857144	1.7414514275060355E-10	2.4877877535800508E-11	1.467670429633472E-9
GOTERM_CC_DIRECT	GO:0010008~endosome membrane	11	19.298245614035086	1.793105358854442E-10	TCIRG1, ATP6V0C, ATP6V0E1, ATP6V0E2, ATP6AP1, ATP6V0A1, ATP6V0D1, ATP6V0A4, ATP6V0D2, ATP6V0A2, ATP6V0B	56	185	18224	19.34980694980695	2.510347896222953E-8	2.7892754772551598E-9	2.115686514869708E-7
INTERPRO	IPR026028:ATPase, V0 complex, subunit 116kDa, eukaryotic	4	7.017543859649122	1.0386748833093902E-7	TCIRG1, ATP6V0A1, ATP6V0A4, ATP6V0A2	57	4	18559	325.59649122807014	1.1529225335427107E-5	2.882318795527361E-6	1.1754785897988285E-4
INTERPRO	IPR002490:ATPase, V0 complex, subunit 116kDa	4	7.017543859649122	1.0386748833093902E-7	TCIRG1, ATP6V0A1, ATP6V0A4, ATP6V0A2	57	4	18559	325.59649122807014	1.1529225335427107E-5	2.882318795527361E-6	1.1754785897988285E-4
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	7	12.280701754385964	1.5756452858437754E-7	TCIRG1, ATP6V1E1, ATP6V0A1, ATP6V1G1, ATP6V1G3, ATP6V0A4, ATP6V0A2	57	74	16881	28.0149359886202	1.654413994389703E-5	3.308849885641507E-6	1.7649170283018378E-4
KEGG_PATHWAY	hsa04142:Lysosome	10	17.543859649122805	2.6620418106600744E-7	TCIRG1, ATP6V0C, ATP6AP1, ATP6V0A1, ATP6V1H, ATP6V0D1, ATP6V0A4, ATP6V0D2, ATP6V0A2, ATP6V0B	54	121	6910	10.575451484542393	3.0879212337131534E-5	2.2056896467059772E-6	3.037073616596331E-4
PIR_SUPERFAMILY	PIRSF001293:V-type proton ATPase 116 kda subunit a isoform 1	4	7.017543859649122	3.354139950948637E-6	TCIRG1, ATP6V0A1, ATP6V0A4, ATP6V0A2	18	4	1692	94.0	3.354089325202647E-5	3.354089325202647E-5	0.0020140435686211156
GOTERM_BP_DIRECT	GO:0070072~vacuolar proton-transporting V-type ATPase complex assembly	4	7.017543859649122	4.146600424188869E-6	TCIRG1, ATP6V0A1, ATP6V0A4, ATP6V0A2	57	10	16792	117.83859649122806	0.0014626822206305068	1.0454831905226669E-4	0.005678264267172661
KEGG_PATHWAY	hsa05152:Tuberculosis	10	17.543859649122805	6.503764305338592E-6	TCIRG1, ATP6V0C, ATP6AP1, ATP6V0A1, ATP6V1H, ATP6V0D1, ATP6V0A4, ATP6V0D2, ATP6V0A2, ATP6V0B	54	177	6910	7.229545930110901	7.541545951357254E-4	3.0177109172635497E-5	0.007419781949635773
GOTERM_BP_DIRECT	GO:0015986~ATP synthesis coupled proton transport	4	7.017543859649122	5.172438117863506E-5	TCIRG1, ATP6V0A1, ATP6V0A4, ATP6V0A2	57	22	16792	53.56299840510367	0.018093489957453746	0.0012165380024508066	0.07080885533115033

Annotation Cluster 3	Enrichment Score: 10.424694690171775
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0016471~vacuolar proton-transporting V-type ATPase complex	11	19.298245614035086	1.7294165940496528E-24	TCIRG1, ATP6V0A1, ATP6V1G2, ATP6V1G1, ATP6V1G3, ATP6V1B1, ATP6V0D1, ATP6V0A4, ATP6V0D2, ATP6V0A2, ATP6V1F	56	12	18224	298.3095238095238	2.421183231669514E-22	2.421183231669514E-22	2.040539716623812E-21
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	7	12.280701754385964	1.5756452858437754E-7	TCIRG1, ATP6V1E1, ATP6V0A1, ATP6V1G1, ATP6V1G3, ATP6V0A4, ATP6V0A2	57	74	16881	28.0149359886202	1.654413994389703E-5	3.308849885641507E-6	1.7649170283018378E-4
UP_KEYWORDS	Coiled coil	12	21.052631578947366	0.19523507933776182	TCIRG1, ATP6V1C2, ATP6V1E2, ATP6V0A1, ATP6V1G2, GNAS, ATP6V1G1, ATP6V1G3, PDIA4, ATP6V0A4, KCNQ1, ATP6V0A2	57	3036	20581	1.4271548436308161	0.9999999999885815	0.5449592812806565	91.60937650271008

Annotation Cluster 4	Enrichment Score: 5.530184775392494
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	ATP-binding	18	31.57894736842105	9.098600944666157E-8	ACTB, PRKCA, ADCY3, ACTC1, ACTA1, ACTA2, ATP6AP1, CFTR, PRKCG, PRKX, ACTG1, PRKY, PRKACG, ACTG2, ATP6V1A, ADCY9, PRKACA, PRKACB	57	1391	20581	4.672367475122025	1.0554321872580097E-5	2.1108732860541934E-6	1.0380432776679882E-4
UP_KEYWORDS	Nucleotide-binding	20	35.08771929824561	1.1590734823116866E-7	ACTB, PRKCA, ADCY3, ACTC1, ACTA1, ACTA2, ATP6AP1, PRKCG, CFTR, PRKX, PRKACG, ACTG1, PRKY, ACTG2, ATP6V1A, ARF1, ADCY9, GNAS, PRKACA, PRKACB	57	1788	20581	4.038816280073786	1.344516279211394E-5	2.240873019032641E-6	1.3223662506112177E-4
GOTERM_MF_DIRECT	GO:0005524~ATP binding	20	35.08771929824561	1.5494823842694305E-7	ACTB, PRKCA, ADCY3, ACTC1, ACTA1, ACTA2, ATP6AP1, PRKCG, CFTR, ATP6V1B2, ATP6V1B1, PRKX, PRKACG, ACTG1, PRKY, ACTG2, ATP6V1A, ADCY9, PRKACA, PRKACB	57	1495	16881	3.9619785249075865	1.62694339502778E-5	4.06738330294143E-6	1.7356113762856396E-4
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	10	17.543859649122805	2.305826306488422E-7	PRKCA, ADCY3, PRKACG, ACTG2, ADCY9, ACTA2, PRKACA, PRKCG, GNAS, PRKACB	54	119	6910	10.753190164954871	2.6747230526313892E-5	2.2289632025662698E-6	2.630674511228115E-4
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	10	17.543859649122805	2.5487227064991542E-6	ACTB, PRKCA, ADCY3, PRKACG, ACTG1, ADCY9, PRKACA, PRKCG, GNAS, PRKACB	54	158	6910	8.098921706516643	2.9560850991994236E-4	1.4782501274179793E-5	0.0029077554327350263
UP_KEYWORDS	Cytoplasm	13	22.807017543859647	0.6862303772777927	ACTB, ADCY3, PRKCA, ACTC1, ACTA1, ACTA2, PRKCG, PRKX, ACTG1, ACTG2, ARF1, PRKACA, PRKACB	57	4816	20581	0.9746495599463776	1.0	0.9561449015550236	99.99981931583962

Annotation Cluster 5	Enrichment Score: 4.744208277582092
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0033180~proton-transporting V-type ATPase, V1 domain	7	12.280701754385964	1.5881434346864858E-14	ATP6V1C1, ATP6V1A, ATP6V1C2, ATP6AP1, ATP6V1B2, ATP6V1B1, ATP6V1F	56	8	18224	284.75	2.2226664952995634E-12	7.40851824332367E-13	1.872946242542639E-11
INTERPRO	IPR004100:ATPase, alpha/beta subunit, N-terminal	3	5.263157894736842	8.890690244239435E-5	ATP6V1A, ATP6V1B2, ATP6V1B1	57	5	18559	195.3578947368421	0.009820565090384648	0.0012328774929847297	0.10057073735928457
INTERPRO	IPR020003:ATPase, alpha/beta subunit, nucleotide-binding domain, active site	3	5.263157894736842	8.890690244239435E-5	ATP6V1A, ATP6V1B2, ATP6V1B1	57	5	18559	195.3578947368421	0.009820565090384648	0.0012328774929847297	0.10057073735928457
INTERPRO	IPR000194:ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	3	5.263157894736842	8.890690244239435E-5	ATP6V1A, ATP6V1B2, ATP6V1B1	57	5	18559	195.3578947368421	0.009820565090384648	0.0012328774929847297	0.10057073735928457
GOTERM_CC_DIRECT	GO:0005902~microvillus	4	7.017543859649122	6.781588187151085E-4	ATP6V1A, ATP6V1E1, ATP6V1B2, ATP6V1B1	56	57	18224	22.83709273182957	0.09060382360769648	0.006311626948485194	0.7972365306734841
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	3	5.263157894736842	0.005081353492697583	ATP6V1A, ATP6V1B2, ATP6V1B1	57	32	16792	27.61842105263158	0.8344182977971897	0.09030588229997372	6.738440481831387
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	8	14.035087719298245	0.016052218877481483	ATP6V1A, TJP1, ARF1, CFTR, GNAS, ATP6V1B2, ATP6V1B1, TJP2	57	879	18559	2.9633355288106498	0.8340804247757984	0.1204138102654353	16.734716847208087

Annotation Cluster 6	Enrichment Score: 3.380875219064802
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR004001:Actin, conserved site	6	10.526315789473683	1.7322820010505102E-9	ACTB, ACTG1, ACTG2, ACTC1, ACTA1, ACTA2	57	18	18559	108.53216374269005	1.9228328196341238E-7	1.9228328196341238E-7	1.9604416090501786E-6
INTERPRO	IPR020902:Actin/actin-like conserved site	6	10.526315789473683	4.0859704833913844E-9	ACTB, ACTG1, ACTG2, ACTC1, ACTA1, ACTA2	57	21	18559	93.02756892230575	4.535426181284663E-7	2.2677133482140732E-7	4.6241353635068094E-6
SMART	SM00268:ACTIN	6	10.526315789473683	5.432838501479149E-9	ACTB, ACTG1, ACTG2, ACTC1, ACTA1, ACTA2	22	33	10057	83.11570247933884	1.140896025431104E-7	1.140896025431104E-7	4.194890679265484E-6
UP_KEYWORDS	Oxidation	6	10.526315789473683	9.580444933526974E-9	ACTB, ACTG1, ACTG2, ACTC1, ACTA1, ACTA2	57	27	20581	80.23781676413255	1.1113309941190863E-6	2.778328642705219E-7	1.0930164628941696E-5
INTERPRO	IPR004000:Actin-related protein	6	10.526315789473683	5.423193769683907E-8	ACTB, ACTG1, ACTG2, ACTC1, ACTA1, ACTA2	57	34	18559	57.45820433436532	6.019727131323371E-6	2.0065797368129523E-6	6.137483350432404E-5
GOTERM_BP_DIRECT	GO:0090131~mesenchyme migration	4	7.017543859649122	3.4966807172154933E-7	ACTG2, ACTC1, ACTA1, ACTA2	57	5	16792	235.67719298245612	1.2342523337638411E-4	1.0286018006677722E-5	4.788393777821476E-4
UP_KEYWORDS	Muscle protein	4	7.017543859649122	6.440473696003695E-4	ACTG2, ACTC1, ACTA1, ACTA2	57	62	20581	23.294850028296544	0.07200929595149319	0.007445500252030723	0.7323246512016657
GOTERM_CC_DIRECT	GO:0044297~cell body	4	7.017543859649122	9.086920580421949E-4	ACTG2, ACTC1, ACTA1, ACTA2	56	63	18224	20.662131519274375	0.11950825254186914	0.007923115563507888	1.066921339392457
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	5	8.771929824561402	0.001140084148236388	ACTB, ACTG1, ACTG2, ACTC1, ACTA1	56	152	18224	10.704887218045112	0.1476029464341556	0.009350295999479674	1.3369359421857685
GOTERM_CC_DIRECT	GO:0030175~filopodium	4	7.017543859649122	0.0012857721996292141	ACTG2, ACTC1, ACTA1, ACTA2	56	71	18224	18.334004024144868	0.16483329884171039	0.009956982827802108	1.5065951293472768
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	5	8.771929824561402	0.001377799574779252	ACTG2, ACTC1, ACTA1, PLCG1, ACTA2	56	160	18224	10.169642857142858	0.17553859302430852	0.01010777723855738	1.6136268016863298
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	6	10.526315789473683	0.006399407798995888	ACTB, ATP6V0C, ACTG1, ACTC1, ARF1, ATP6V0A2	56	391	18224	4.9937888198757765	0.5929405560460923	0.03675726283117031	7.295139954359775
UP_KEYWORDS	Isopeptide bond	9	15.789473684210526	0.011082197167278554	ACTB, ADCY3, ACTG1, ACTG2, ACTC1, ACTA1, ACTA2, CFTR, GNAS	57	1132	20581	2.870699274688488	0.7254745246303427	0.06929907114353573	11.93902322184961
