Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GAD_DISEASE_CLASS	METABOLIC	29	78.37837837837837	2.1848224598783356E-6	HRAS, GRB2, STAT5A, STAT5B, FOS, KRAS, SOS1, PIK3C3, SOS2, PIK3CA, PIK3R5, SHC1, PIK3R1, PIK3R2, PIK3CG, IL2RB, PIK3C2G, MAP2K1, MAP2K2, PIK3CB, PIK3C2B, PIK3CD, RAF1, PTPN11, NRAS, JUN, RRAS2, MAPK3, IL2	36	5263	12971	1.9853431714062533	3.9326073947854034E-5	1.9663230295230427E-5	0.0016104718298937115
GAD_DISEASE	cognitive ability	6	16.216216216216218	2.2084513725830987E-6	HRAS, KRAS, MAP2K1, SOS1, RAF1, PTPN11	36	80	12971	27.022916666666664	0.0010043417949207045	9.134550811673581E-5	0.0031380234941980056
GAD_DISEASE_CLASS	PHARMACOGENOMIC	21	56.75675675675676	2.991731027782168E-6	PIK3CG, IL2RB, PIK3C2G, GRB2, PIK3CB, PIK3C2B, PIK3CD, STAT5B, RAF1, FOS, MAPK1, NRAS, KRAS, JUN, SOS1, PIK3C3, JAK1, PIK3CA, JAK3, PIK3R1, IL2	36	2717	12971	2.7848423506318243	5.384978910272231E-5	1.7950251910536785E-5	0.002205252942322211
GAD_DISEASE	Adenocarcinoma, Papillary|thyroid neoplasm|Thyroid Neoplasms	4	10.81081081081081	5.0531743822415405E-6	NRAS, HRAS, KRAS, PIK3CA	36	13	12971	110.86324786324785	0.0022965590169471417	1.9158165864519017E-4	0.007180000521900265
GAD_DISEASE	respiratory syncytial virus bronchiolitis	7	18.91891891891892	1.5600241039777334E-5	FOS, IL2RB, STAT5A, JUN, JAK1, IL2RG, IL2	36	204	12971	12.363425925925927	0.007073032566278781	5.458636575620401E-4	0.022164668805824128
GAD_DISEASE	Bronchiolitis, Viral|Respiratory Syncytial Virus Infections	7	18.91891891891892	1.8891201599115015E-5	FOS, IL2RB, STAT5A, JUN, JAK1, IL2RG, IL2	36	211	12971	11.953264876250659	0.008558741557218363	6.137814103831518E-4	0.026839849777260394
GAD_DISEASE	Leukemia, Myelomonocytic, Juvenile	3	8.108108108108109	2.118446196548429E-5	NRAS, KRAS, PTPN11	36	3	12971	360.30555555555554	0.009592725724692719	6.423957283573367E-4	0.030097564844477898
GAD_DISEASE	Breast Cancer	10	27.027027027027028	2.1288979084737865E-5	PIK3CG, MAPK1, HRAS, KRAS, PIK3CB, STAT5A, STAT5B, PIK3CA, SHC1, IL2	36	598	12971	6.02517651430695	0.009639824709390288	6.052285623051601E-4	0.030246035383063585
OMIM_DISEASE	163200~Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic	3	8.108108108108109	4.077545358023435E-5	NRAS, HRAS, KRAS	19	3	4740	249.4736842105263	0.0021994969396167408	0.0021994969396167408	0.039938715779574974
GAD_DISEASE	Adenoma|Carcinoma|Common Bile Duct Neoplasms	3	8.108108108108109	4.22970623988216E-5	NRAS, HRAS, PIK3CA	36	4	12971	270.22916666666663	0.01906155679282151	0.0011314518022281783	0.060084654795211634
GAD_DISEASE	Articulation Disorders|Dyslexia, Acquired|Language Disorders|Noonan Syndrome|Turner's phenotype, karyotype normal	3	8.108108108108109	4.22970623988216E-5	SOS1, RAF1, PTPN11	36	4	12971	270.22916666666663	0.01906155679282151	0.0011314518022281783	0.060084654795211634
GAD_DISEASE_CLASS	INFECTION	17	45.94594594594595	5.351454684638348E-5	PIK3CG, IL2RB, PIK3CB, STAT5A, PIK3CD, PTPN11, FOS, NRAS, MAPK1, KRAS, JUN, JAK1, PIK3CA, PIK3R5, IL2RG, PIK3R1, IL2	36	2154	12971	2.843637160837718	9.62823805838231E-4	2.4079290933676223E-4	0.03944008293701451
GAD_DISEASE	Type 2 Diabetes| edema | rosiglitazone	17	45.94594594594595	6.897118402724733E-5	IL2RB, GRB2, PIK3CB, PIK3C2B, STAT5B, PIK3CD, RAF1, NRAS, MAPK1, FOS, JUN, SOS1, JAK1, PIK3CA, JAK3, PIK3R1, IL2	36	2198	12971	2.7867126680820946	0.030895636872833587	0.0017419793787858406	0.09795904466894934
GAD_DISEASE	sarcoma	3	8.108108108108109	1.0538434510522122E-4	NRAS, HRAS, KRAS	36	6	12971	180.15277777777777	0.04682084628086236	0.0025206285927593663	0.1496402853931489
GAD_DISEASE	Pancreatic Neoplasms	6	16.216216216216218	1.4179270624124372E-4	NRAS, HRAS, KRAS, PIK3CA, PIK3R1, PTPN11	36	189	12971	11.43827160493827	0.06248287599468161	0.0032208147967857093	0.20128986342141664
GAD_DISEASE	Lung Cancer	9	24.324324324324326	1.4313372891032943E-4	NRAS, FOS, IL2RB, HRAS, KRAS, MAP2K1, PIK3CA, JAK3, IL2	36	593	12971	5.468381112984822	0.0630548233978967	0.0030966482232883674	0.2031917887802659
GAD_DISEASE	Carcinoma, Papillary|thyroid neoplasm|Thyroid Neoplasms	3	8.108108108108109	1.4728796147395927E-4	NRAS, HRAS, KRAS	36	7	12971	154.41666666666666	0.06482439854259148	0.0030417716047317356	0.20908337707562508
GAD_DISEASE	Asthma|Bronchiolitis, Viral|Respiratory Syncytial Virus Infections	6	16.216216216216218	2.0259106485047206E-4	FOS, IL2RB, STAT5A, JAK1, IL2RG, IL2	36	204	12971	10.597222222222223	0.08806655913840256	0.0040001637310883575	0.2874841823138241
GAD_DISEASE	Hepatitis C|Remission, Spontaneous	5	13.513513513513514	2.2436703448287755E-4	PIK3CG, PIK3CB, STAT5A, PIK3CA, IL2	36	112	12971	16.085069444444446	0.09705935162239354	0.0042450664113315995	0.3183393123011302
GAD_DISEASE	Leukemia, Myeloid, Acute	4	10.81081081081081	2.864406039319478E-4	NRAS, SOS1, JAK1, PTPN11	36	48	12971	30.025462962962962	0.12221109760078797	0.005200396646656946	0.40624481038982196
GAD_DISEASE	esophageal adenocarcinoma	7	18.91891891891892	3.143601545386054E-4	PIK3CG, KRAS, PIK3C2A, PIK3C3, PIK3CA, IL2, PTPN11	36	351	12971	7.1855808800253245	0.1332947774760599	0.005487058380643339	0.4457595867337516
GAD_DISEASE_CLASS	PSYCH	15	40.54054054054054	3.348983409244501E-4	PIK3CG, HRAS, IL2RB, PIK3C2G, PIK3C2A, GRB2, PIK3CB, PTPN11, FOS, MAPK1, KRAS, PIK3C3, MAPK3, PIK3CA, IL2	36	1974	12971	2.737884160756501	0.006011040742581186	0.0012051092267899577	0.24659808525860916
GAD_DISEASE	thyroid cancer	5	13.513513513513514	3.415152635499248E-4	MAPK1, HRAS, RAF1, PIK3CA, JAK1	36	125	12971	14.412222222222223	0.14394100420289002	0.005739612711988085	0.4841784605792876
GAD_DISEASE	prostate cancer	8	21.62162162162162	3.5940368426308895E-4	IL2RB, PIK3C2A, PIK3C2B, PIK3CD, PIK3CA, PIK3R3, PIK3R1, IL2	36	510	12971	5.651851851851851	0.15088281048447805	0.005824332064911286	0.509479352613007
GAD_DISEASE_CLASS	NEUROLOGICAL	18	48.64864864864865	5.414332124954887E-4	HRAS, IL2RB, MAP2K1, GRB2, MRAS, RAF1, PTPN11, MAPK1, FOS, KRAS, JUN, RRAS2, SOS1, PIK3C3, SOS2, PIK3CA, PIK3R1, IL2	36	2890	12971	2.2441176470588236	0.009701075140461146	0.0016234203464366992	0.39841520676919817
GAD_DISEASE	Carcinoma, Transitional Cell|Urinary Bladder Neoplasms	3	8.108108108108109	6.307167463556409E-4	NRAS, HRAS, KRAS	36	14	12971	77.20833333333333	0.24953829709547137	0.00985001791786455	0.8924847200531771
GAD_DISEASE	Leukemia, Myelomonocytic, Chronic	3	8.108108108108109	6.307167463556409E-4	NRAS, KRAS, PTPN11	36	14	12971	77.20833333333333	0.24953829709547137	0.00985001791786455	0.8924847200531771
GAD_DISEASE_CLASS	UNKNOWN	13	35.13513513513514	6.972918875481328E-4	HRAS, RAF1, PTPN11, NRAS, MAPK1, KRAS, SOS1, PIK3C3, PIK3CA, JAK1, IL2RG, JAK3, IL2	36	1613	12971	2.9038885444651097	0.012477138861594073	0.0017920540580221855	0.5128496333001387
GAD_DISEASE	Colorectal Neoplasms	4	10.81081081081081	0.002646405294917844	NRAS, HRAS, KRAS, PIK3CA	36	103	12971	13.99244875943905	0.7005208599623524	0.03939343013314078	3.695350344996684
GAD_DISEASE	Colonic Neoplasms	3	8.108108108108109	0.004439859900631271	KRAS, PIK3CA, PIK3R1	36	37	12971	29.213963963963963	0.867957855917815	0.06322371181062159	6.127063536167743
GAD_DISEASE	alcohol consumption	4	10.81081081081081	0.005094279774561006	MAPK1, FOS, JUN, MAPK3	36	130	12971	11.086324786324786	0.9021012437800872	0.07004531498878552	7.0000741524403605
GAD_DISEASE	longevity	6	16.216216216216218	0.005321835146392472	PIK3CG, PIK3CB, SHC1, JAK3, PIK3R1, IL2	36	425	12971	5.086666666666666	0.9117782000961152	0.07093145856861105	7.301865309019484
GAD_DISEASE	Abnormalities, Multiple|Ectodermal Dysplasia|Heart Defects, Congenital|Mental Retardation|Syndrome	2	5.405405405405405	0.005389580587997153	MAP2K1, MAP2K2	36	2	12971	360.30555555555554	0.9144702775281305	0.06976713648399757	7.3915354441702386
GAD_DISEASE	Hearing Loss|Noonan Syndrome	2	5.405405405405405	0.005389580587997153	SOS1, PTPN11	36	2	12971	360.30555555555554	0.9144702775281305	0.06976713648399757	7.3915354441702386
GAD_DISEASE	Acute T Cell Leukemia|Leukemia-Lymphoma, Adult T-Cell	2	5.405405405405405	0.005389580587997153	JAK1, JAK3	36	2	12971	360.30555555555554	0.9144702775281305	0.06976713648399757	7.3915354441702386
GAD_DISEASE	Arrhythmias, Cardiac|Hypertrophy, Left Ventricular|LEOPARD Syndrome	2	5.405405405405405	0.005389580587997153	RAF1, PTPN11	36	2	12971	360.30555555555554	0.9144702775281305	0.06976713648399757	7.3915354441702386
GAD_DISEASE	esophageal cancer; Barrett's esophagus	2	5.405405405405405	0.005389580587997153	PIK3CB, PIK3CA	36	2	12971	360.30555555555554	0.9144702775281305	0.06976713648399757	7.3915354441702386
OMIM_DISEASE	188470~Thyroid carcinoma, follicular, somatic	2	5.405405405405405	0.0075813142227855145	NRAS, HRAS	19	2	4740	249.4736842105263	0.33698039368478916	0.18573984113478148	7.184236332306149
GAD_DISEASE_CLASS	CHEMDEPENDENCY	18	48.64864864864865	0.007845070881919172	IL2RB, PIK3C2A, GRB2, PIK3C2B, FOS, NRAS, MAPK1, KRAS, JUN, RRAS2, SOS1, MAPK3, JAK1, PIK3R5, SHC1, PIK3R3, PIK3R1, IL2	36	3639	12971	1.7822203902170928	0.13217751553098334	0.017564918299836862	5.640275619526003
GAD_DISEASE	colorectal cancer; stomach cancer	2	5.405405405405405	0.00807377865098107	KRAS, PIK3CA	36	3	12971	240.2037037037037	0.9749899963203681	0.10002214844312429	10.88022233942192
GAD_DISEASE	Carcinoma, Squamous Cell|Gingival Neoplasms|Mandibular Neoplasms|Maxillary Neoplasms|Mouth Neoplasms|Tongue Neoplasms	2	5.405405405405405	0.00807377865098107	KRAS, PIK3CA	36	3	12971	240.2037037037037	0.9749899963203681	0.10002214844312429	10.88022233942192
GAD_DISEASE	Abnormalities, Multiple|Congenital Heart Defects|Craniofacial Abnormalities|Ectodermal Dysplasia|Heart Defects, Congenital|Noonan Syndrome|Syndrome|Turner's phenotype, karyotype normal	2	5.405405405405405	0.00807377865098107	SOS1, PTPN11	36	3	12971	240.2037037037037	0.9749899963203681	0.10002214844312429	10.88022233942192
GAD_DISEASE	Adenocarcinoma|Colonic Neoplasms|Microsatellite Instability	2	5.405405405405405	0.00807377865098107	KRAS, PIK3CA	36	3	12971	240.2037037037037	0.9749899963203681	0.10002214844312429	10.88022233942192
GAD_DISEASE	Carcinoma|Colonic Polyps|Colorectal Neoplasms	2	5.405405405405405	0.00807377865098107	KRAS, PIK3CA	36	3	12971	240.2037037037037	0.9749899963203681	0.10002214844312429	10.88022233942192
GAD_DISEASE	Cystadenocarcinoma, Mucinous|Cystadenocarcinoma, Serous|pancreatic neoplasm|Pancreatic Neoplasms	2	5.405405405405405	0.010750939180463298	KRAS, PIK3CA	36	4	12971	180.15277777777777	0.9926874438444081	0.12769454315301976	14.2377399440057
GAD_DISEASE	Endometrial Neoplasms	3	8.108108108108109	0.010991065847434922	KRAS, PIK3C2A, PIK3CA	36	59	12971	18.320621468926554	0.9934521649776549	0.12707764774101815	14.533071271999232
GAD_DISEASE	inflammatory bowel disease 	3	8.108108108108109	0.012086195343843418	IL2RB, KRAS, IL2	36	62	12971	17.434139784946236	0.9960447893495853	0.13549477682873534	15.868020021052033
GAD_DISEASE	Thyroid Diseases|thyroid neoplasm|Thyroid Neoplasms	2	5.405405405405405	0.013421080086636913	NRAS, KRAS	36	5	12971	144.1222222222222	0.9978621194699333	0.14584234634942528	17.469010460399502
GAD_DISEASE	colorectal cancer endometrial cancer	2	5.405405405405405	0.013421080086636913	KRAS, PIK3CA	36	5	12971	144.1222222222222	0.9978621194699333	0.14584234634942528	17.469010460399502
GAD_DISEASE	gastric atrophy	2	5.405405405405405	0.013421080086636913	IL2, PTPN11	36	5	12971	144.1222222222222	0.9978621194699333	0.14584234634942528	17.469010460399502
GAD_DISEASE	breast cancer colorectal cancer stomach cancer	2	5.405405405405405	0.013421080086636913	KRAS, PIK3CA	36	5	12971	144.1222222222222	0.9978621194699333	0.14584234634942528	17.469010460399502
OMIM_DISEASE	109800~Bladder cancer, somatic	2	5.405405405405405	0.015108322365055027	HRAS, KRAS	19	4	4740	124.73684210526315	0.5604814049904725	0.23968699699604412	13.855056671253575
GAD_DISEASE	papillary thyroid cancer	2	5.405405405405405	0.01608421923497313	NRAS, KRAS	36	6	12971	120.10185185185185	0.9993750339827052	0.16843460136825605	20.57877174090287
GAD_DISEASE	Schizophrenia	7	18.91891891891892	0.017347559562078695	IL2RB, PIK3C2G, PIK3CB, PIK3C2A, PIK3C3, PIK3CA, IL2	36	785	12971	3.2129157820240626	0.9996516856507606	0.1765109319816789	22.015565316129226
GAD_DISEASE	rectal cancer	2	5.405405405405405	0.018740374447104743	KRAS, PIK3CA	36	7	12971	102.94444444444444	0.9998173212123437	0.18530964591622368	23.571584179541194
GAD_DISEASE	thryoid nodules|Thyroid Nodule	2	5.405405405405405	0.018740374447104743	NRAS, KRAS	36	7	12971	102.94444444444444	0.9998173212123437	0.18530964591622368	23.571584179541194
OMIM_DISEASE	114480~Breast cancer, somatic	2	5.405405405405405	0.022581390701186324	KRAS, PIK3CA	19	6	4740	83.1578947368421	0.7086918844446806	0.265337037166243	20.04895760733083
GAD_DISEASE	Bone Mineral Density	5	13.513513513513514	0.023961262319246272	FOS, MAP2K1, MAP2K2, MAPK3, PIK3R5	36	411	12971	4.383279264666126	0.9999838746246019	0.226346062310395	29.15103191708225
GAD_DISEASE	Retinal Neoplasms|Retinoblastoma	2	5.405405405405405	0.02403180412955884	KRAS, PIK3CA	36	9	12971	80.0679012345679	0.9999843962935773	0.22240192533431025	29.223756370074728
GAD_DISEASE	Lymphopenia|SCID|Severe Combined Immunodeficiency	2	5.405405405405405	0.02403180412955884	IL2RG, JAK3	36	9	12971	80.0679012345679	0.9999843962935773	0.22240192533431025	29.223756370074728
GAD_DISEASE	Addison Disease|	2	5.405405405405405	0.029295510831726962	IL2, PTPN11	36	11	12971	65.51010101010101	0.9999986676990722	0.2596525116967012	34.4587069869053
GAD_DISEASE	Chagas Disease	2	5.405405405405405	0.029295510831726962	IL2RB, IL2	36	11	12971	65.51010101010101	0.9999986676990722	0.2596525116967012	34.4587069869053
GAD_DISEASE	Endometriosis	3	8.108108108108109	0.02968488713771014	IL2RB, KRAS, PIK3CA	36	100	12971	10.809166666666666	0.9999988900024354	0.2577495341742726	34.83128904829499
GAD_DISEASE	Chronic renal failure|Kidney Failure, Chronic	7	18.91891891891892	0.03232783949019453	MAPK1, FOS, IL2RB, KRAS, JUN, JAK3, IL2	36	905	12971	2.7868937998772254	0.9999996791128823	0.2724928221267128	37.30867590494867
GAD_DISEASE	Leukemia, Myeloid, Acute|Myelodysplastic Syndromes|Preleukemia	2	5.405405405405405	0.03453163554745085	NRAS, KRAS	36	13	12971	55.431623931623925	0.9999998862865727	0.28331319046941095	39.30717626537377
GAD_DISEASE	Immunologic Deficiency Syndromes|Severe Combined Immunodeficiency	2	5.405405405405405	0.03453163554745085	IL2RG, JAK3	36	13	12971	55.431623931623925	0.9999998862865727	0.28331319046941095	39.30717626537377
GAD_DISEASE	measles vaccine immunity	2	5.405405405405405	0.03713939853211105	IL2RB, IL2	36	14	12971	51.47222222222222	0.9999999667834506	0.29632101387626975	41.59546395602348
GAD_DISEASE	null	7	18.91891891891892	0.03727080204389593	MAPK1, KRAS, PIK3C3, PIK3CA, JAK1, JAK3, IL2	36	936	12971	2.694592830009497	0.9999999687834241	0.2922372442098454	41.708618866668914
GAD_DISEASE_CLASS	AGING	7	18.91891891891892	0.03931025019839074	PIK3CG, PIK3CB, PIK3C3, SHC1, JAK3, PIK3R1, IL2	36	948	12971	2.6604840600093764	0.5141560204732359	0.07707520462612139	25.59254815532239
GAD_DISEASE_CLASS	IMMUNE	14	37.83783783783784	0.04205715322528083	HRAS, IL2RB, STAT5A, PTPN11, MAPK1, KRAS, JUN, PIK3C3, MAPK3, JAK1, IL2RG, JAK3, PIK3R1, IL2	36	2986	12971	1.6893093696509638	0.5385626145550225	0.07442572015925342	27.14659112002864
GAD_DISEASE	Lymphoproliferative Disorders|Myelodysplastic Syndromes	2	5.405405405405405	0.04233441311847714	JAK1, JAK3	36	16	12971	45.03819444444444	0.9999999971665463	0.32017308389168875	45.916949696901845
GAD_DISEASE	Gastrointestinal Stromal Tumors	2	5.405405405405405	0.04492169953575648	NRAS, KRAS	36	17	12971	42.388888888888886	0.999999999172563	0.3311310173830394	47.95649440830076
GAD_DISEASE	lung cancer 	5	13.513513513513514	0.04896461246370886	FOS, IL2RB, KRAS, JAK3, IL2	36	516	12971	3.4913329026701123	0.9999999998799152	0.3501389170790714	51.00084204763225
GAD_DISEASE	Bladder Cancer	5	13.513513513513514	0.05279490179407235	FOS, HRAS, KRAS, JAK3, IL2	36	529	12971	3.4055345515647972	0.999999999980856	0.3668317696773371	53.73159061013501
GAD_DISEASE	Carcinoma, Papillary|Thyroid Neoplasms	2	5.405405405405405	0.05520311021998613	NRAS, PIK3CA	36	21	12971	34.31481481481481	0.9999999999939883	0.3748535582933096	55.375322216570744
GAD_DISEASE	Neoplasms	3	8.108108108108109	0.05668009293338114	JAK1, PIK3R1, IL2	36	143	12971	7.558857808857808	0.9999999999970498	0.3775501433691728	56.35641040303489
GAD_DISEASE	Body Weights and Measures	3	8.108108108108109	0.05879851336887455	JUN, PIK3C2B, PIK3C3	36	146	12971	7.4035388127853885	0.9999999999989393	0.38351495676218195	57.7286119400755
OMIM_DISEASE	114500~Colorectal cancer, somatic	2	5.405405405405405	0.05915029347390559	NRAS, PIK3CA	19	16	4740	31.184210526315788	0.9628384599244425	0.48237083163903094	44.97122701631172
GAD_DISEASE	Alzheimer's Disease	4	10.81081081081081	0.0599964376344912	FOS, SOS2, PIK3R1, IL2	36	333	12971	4.3279946613279945	0.9999999999994058	0.38453188869327204	58.48670193457751
GAD_DISEASE	Insulin Resistance|Obesity	2	5.405405405405405	0.060303415734293556	PIK3CB, PIK3R1	36	23	12971	31.330917874396132	0.9999999999994879	0.38100889837478746	58.6789240363511
GAD_DISEASE	Lupus Erythematosus, Systemic|Systemic lupus erythematosus	3	8.108108108108109	0.06679701167498761	STAT5A, PIK3C3, IL2	36	157	12971	6.884819532908705	0.9999999999999781	0.4080038036836694	62.55621625922767
GAD_DISEASE	ovarian cancer	4	10.81081081081081	0.07705844620499394	MAPK1, FOS, KRAS, JUN	36	370	12971	3.895195195195195	0.9999999999999999	0.4501632231122725	68.00018431486316
GAD_DISEASE_CLASS	RENAL	8	21.62162162162162	0.08076869330132763	MAPK1, FOS, IL2RB, KRAS, JUN, JAK3, PIK3R1, IL2	36	1417	12971	2.034188034188034	0.7803928254832828	0.12873617181086783	46.24785324031324
GAD_DISEASE	Leukemia, Myeloid	2	5.405405405405405	0.08540639977100413	NRAS, KRAS	36	33	12971	21.836700336700336	1.0	0.48064453151397457	71.87602332149959
GAD_DISEASE	Bulimia	3	8.108108108108109	0.08701904594668612	MAPK1, FOS, GRB2	36	183	12971	5.906648451730418	1.0	0.481861648671266	72.57250800987454
GAD_DISEASE	Leukemia, Lymphoid	2	5.405405405405405	0.08788056703051034	KRAS, PTPN11	36	34	12971	21.194444444444443	1.0	0.4800128447572056	72.93798516374427
GAD_DISEASE	chronic obstructive pulmonary disease	4	10.81081081081081	0.09983323579460175	FOS, KRAS, JAK3, IL2	36	414	12971	3.4812130971551256	1.0	0.5210823776851263	77.56332776256785
