Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GAD_DISEASE	lung cancer 	24	38.095238095238095	5.445778562895233E-18	TP53, IGF1, CHEK1, ATR, CHEK2, CDK4, PTEN, TP73, ATM, TP53I3, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, BAX, CASP8, SERPINE1, MDM2, FAS, APAF1, IGFBP3, GADD45A	58	516	12971	10.40176423416199	6.2735369044553084E-15	1.0455894840758847E-15	8.7592883434491E-15
GAD_DISEASE	Breast Cancer	25	39.682539682539684	9.14560924621263E-18	TP53, IGF1, CHEK1, CDK6, CHEK2, ATR, CDK4, PTEN, TP73, CDK2, ATM, CCNB1, CCNE1, CCND1, CDKN1A, CDKN2A, CCND3, CCND2, CASP8, SERPINE1, DDB2, MDM2, FAS, MDM4, IGFBP3	58	598	12971	9.349411832545266	1.053574185163695E-14	1.5051059788052787E-15	1.471029854388733E-14
GAD_DISEASE	Bladder Cancer	24	38.095238095238095	9.430719234935865E-18	TP53, IGF1, CHEK1, CDK6, CHEK2, CDK4, PTEN, ATM, CCNE1, TP53I3, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, BAX, CASP8, TSC2, DDB2, MDM2, FAS, APAF1, IGFBP3	58	529	12971	10.146144319144774	1.0864188558646116E-14	1.3580235698307646E-15	1.516888505672134E-14
GAD_DISEASE	Colorectal Cancer	22	34.92063492063492	2.92414785776799E-17	BID, TP53, RPRM, IGF1, CHEK1, RRM2B, CHEK2, PTEN, ATM, TP73, CASP3, CDKN1A, CCND1, TNFRSF10B, CDKN2A, CASP9, CASP8, SERPINE1, MDM2, FAS, THBS1, IGFBP3	58	426	12971	11.549376720090658	3.368618332148724E-14	3.742909257943027E-15	4.7033594828085486E-14
GAD_DISEASE_CLASS	CANCER	45	71.42857142857143	8.911383277559511E-17	BID, RPRM, CHEK1, CHEK2, RRM2B, SFN, CCNG1, CCNG2, PTEN, CCNE2, CCNE1, CASP3, TP53I3, CDKN2A, CASP9, CASP8, SERPINE1, FAS, THBS1, TP53, IGF1, CDK6, ATR, CDK4, TP73, ATM, CDK2, CCNB1, CCND1, CDKN1A, TNFRSF10B, CCNB2, CCND3, CCND2, BAX, TSC2, GADD45G, DDB2, MDM2, APAF1, MDM4, GADD45B, PERP, GADD45A, IGFBP3	58	3197	12971	3.147859523475672	1.9984014443252818E-15	1.9984014443252818E-15	7.771561172376096E-14
GAD_DISEASE	Lung Cancer	24	38.095238095238095	1.153738500023007E-16	TP53, IGF1, CHEK1, RRM2B, ATR, CHEK2, CDK4, PTEN, TP73, ATM, TP53I3, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, BAX, CASP8, DDB2, MDM2, FAS, APAF1, IGFBP3	58	593	12971	9.051113566319707	1.2789769243681803E-13	1.27675647831893E-14	1.7763568394002505E-13
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	12	19.047619047619047	2.9588674682058744E-16	CCNB1, CDKN1A, BAX, TP53, MDM2, CHEK2, MDM4, SFN, GADD45A, ATM, GTSE1, CDK2	63	62	16792	51.588325652841775	2.701172618913006E-13	2.701172618913006E-13	5.10702591327572E-13
INTERPRO	IPR006671:Cyclin, N-terminal	10	15.873015873015872	1.0074562215656537E-15	CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CCNG1, CCNG2	61	34	18559	89.48408871745418	1.538769112130467E-13	1.538769112130467E-13	1.199040866595169E-12
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	16	25.396825396825395	1.1450347341067165E-15	BID, STEAP3, TP53, PMAIP1, ATM, TP73, TP53I3, TNFRSF10B, CASP9, BBC3, BAX, CASP8, APAF1, FAS, PERP, IGFBP3	63	213	16792	20.021760190774273	9.00390872971002E-13	4.50195436485501E-13	1.709743457922741E-12
GAD_DISEASE	ovarian cancer  	15	23.809523809523807	1.245228835465907E-15	CCNE1, CCND1, CDKN1A, CDKN2A, CCND3, CCND2, CASP8, SERPINE1, TP53, IGF1, CHEK2, CDK4, IGFBP3, ATM, CDK2	58	145	12971	23.134958382877528	1.4068746168049984E-12	1.2789769243681803E-13	1.965094753586527E-12
SMART	SM00385:CYCLIN	10	15.873015873015872	2.8515992152782618E-15	CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CCNG1, CCNG2	37	36	10057	75.503003003003	9.237055564881302E-14	9.237055564881302E-14	2.4980018054066022E-12
INTERPRO	IPR013763:Cyclin-like	10	15.873015873015872	1.3357434647754073E-14	CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CCNG1, CCNG2	61	44	18559	69.1467958271237	2.0516921495072893E-12	1.0258460747536446E-12	1.5987211554602254E-11
GOTERM_CC_DIRECT	GO:0000307~cyclin-dependent protein kinase holoenzyme complex	8	12.698412698412698	2.3459106862745266E-14	CCNE1, CDKN1A, CCND1, CCND3, CCND2, CDK6, CDK4, CDK2	63	15	18224	154.27724867724868	2.857936109990078E-12	2.857936109990078E-12	2.6967317268145052E-11
GOTERM_MF_DIRECT	GO:0005515~protein binding	58	92.06349206349206	2.5521677975803663E-14	STEAP3, ZMAT3, RPRM, PMAIP1, PTEN, GTSE1, CCNE2, CCNE1, CASP3, CDKN2A, CASP9, CASP8, SERPINE1, FAS, CYCS, TP53, CDK6, CDK4, CDK2, RFWD2, PPM1D, CCND1, TNFRSF10B, CCND3, SERPINB5, CCND2, RRM2, CD82, GADD45G, DDB2, MDM2, SIAH1, MDM4, GADD45B, GADD45A, BID, CHEK1, CHEK2, SFN, RRM2B, CCNG1, SESN2, SESN1, RCHY1, THBS1, IGF1, ATR, TP73, ATM, CCNB1, CCNB3, CDKN1A, CCNB2, BBC3, BAX, TSC2, APAF1, IGFBP3	60	8785	16881	1.8575184974388161	4.136690989753333E-12	4.136690989753333E-12	3.0897506775318107E-11
BIOCARTA	h_p53Pathway:p53 Signaling Pathway	11	17.46031746031746	6.738497599623374E-14	CCNE1, CDKN1A, CCND1, BAX, TP53, MDM2, APAF1, CDK4, GADD45A, ATM, CDK2	35	17	1625	30.04201680672269	5.121680857200772E-12	5.121680857200772E-12	7.090994458280875E-11
KEGG_PATHWAY	hsa05161:Hepatitis B	17	26.984126984126984	7.342639444771523E-14	CYCS, TP53, CDK6, CDK4, PTEN, CDK2, CCNE2, CCNE1, CDKN1A, CCND1, CASP3, CASP9, BAX, CASP8, DDB2, FAS, APAF1	63	145	6910	12.859332238642581	7.778888644338622E-12	2.592925874012053E-12	8.234524173644786E-11
INTERPRO	IPR004367:Cyclin, C-terminal domain	8	12.698412698412698	7.95729485681954E-14	CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2	61	18	18559	135.22040072859744	1.2258860593306053E-11	4.086286864435351E-12	9.549028234800971E-11
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	20	31.746031746031743	9.043344315762118E-14	STEAP3, TP53, PMAIP1, PTEN, TP73, EI24, CASP3, TNFRSF10B, CDKN2A, CASP9, BBC3, BAX, GADD45G, CASP8, SIAH1, FAS, APAF1, GADD45B, IGFBP3, GADD45A	63	567	16792	9.401752470535538	7.338185614713666E-11	2.4460655723146374E-11	1.3914425167627087E-10
SMART	SM01332:SM01332	8	12.698412698412698	1.2534543269336472E-13	CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2	37	18	10057	120.8048048048048	4.0110137433657655E-12	2.0055068716828828E-12	1.0855760734784781E-10
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	16	25.396825396825395	1.8604259319190877E-13	BID, ZMAT3, TP53, PMAIP1, CDK4, ATM, TP73, CDKN2A, BAX, GADD45G, SIAH1, APAF1, FAS, GADD45B, IGFBP3, GADD45A	63	300	16792	14.215449735449734	1.5090551030993993E-10	3.772637757748498E-11	2.861377801366416E-10
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	12	19.047619047619047	8.386158142637064E-13	CCNB1, CCNE2, CCNE1, CCNB2, TSC2, GADD45G, GADD45B, CCNG1, PTEN, CCNG2, GADD45A, ATM	63	124	16792	25.794162826420887	6.801552654422949E-10	1.3603107529291947E-10	1.2896572698650743E-9
GAD_DISEASE	Chronic renal failure|Kidney Failure, Chronic	24	38.095238095238095	1.0465361156115022E-12	BID, TP53, IGF1, CHEK1, CDK6, ATR, CHEK2, CDK4, CDK2, ATM, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, CCND2, BAX, GADD45G, SERPINE1, MDM2, FAS, THBS1, IGFBP3	58	905	12971	5.9307296627929125	1.2055636489094468E-9	1.0046363740912057E-10	1.6832424343249386E-9
GAD_DISEASE	chronic obstructive pulmonary disease	18	28.57142857142857	1.1572470313703128E-12	TP53, IGF1, CHEK1, CDK4, PTEN, ATM, TP53I3, CCND1, CASP3, CDKN2A, CCND3, CASP9, BAX, CASP8, MDM2, APAF1, FAS, IGFBP3	58	414	12971	9.723388305847076	1.3332055459613912E-9	1.025542983867922E-10	1.8614554342377687E-9
GOTERM_BP_DIRECT	GO:0090399~replicative senescence	7	11.11111111111111	1.7947404298606142E-12	CDKN1A, CDKN2A, TP53, CHEK1, CHEK2, ATR, ATM	63	12	16792	155.48148148148147	1.4555718852449218E-9	2.425952772000528E-10	2.7599478258366617E-9
GAD_DISEASE	Leukemia, Lymphocytic, Chronic, B-Cell	14	22.22222222222222	5.342334281909054E-12	BID, CASP3, CCND1, TNFRSF10B, CASP9, BAX, CASP8, TP53, MDM2, CDK6, APAF1, ATR, TP73, ATM	58	212	12971	14.768542615484712	6.154309062367247E-9	4.395934727341455E-10	8.592815348151817E-9
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	15	23.809523809523807	7.061210977523186E-12	IGF1, CCNG2, PTEN, CDK2, ATM, CCNB1, CCNB3, CDKN1A, CCND1, CCNB2, CCND2, GADD45G, MDM2, GADD45B, GADD45A	63	134	6910	12.277896233120114	7.484914910094176E-10	1.871228727523544E-10	7.923428579914571E-9
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	17	26.984126984126984	1.648410793917396E-11	TP53, CHEK1, CDK6, PMAIP1, CDK4, CDK2, CCNE2, CCNE1, CDKN1A, CCND1, CASP3, CDKN2A, CCND3, CCND2, BAX, CASP8, MDM2	63	205	6910	9.095625241966705	1.7473196223249943E-9	3.4946390226053836E-10	1.8496892906227913E-8
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	10	15.873015873015872	1.8502021986479237E-11	BID, CASP3, CDKN2A, TNFRSF10B, BBC3, BAX, CASP8, APAF1, FAS, PMAIP1	63	83	16792	32.11321476381717	1.5005103826126742E-8	2.1435863084562357E-9	2.845155222530593E-8
GOTERM_CC_DIRECT	GO:0005829~cytosol	35	55.55555555555556	9.552186690558219E-11	BID, CHEK1, PMAIP1, SFN, SESN2, SESN1, PTEN, GTSE1, CCNE2, CCNE1, CASP3, TP53I3, CDKN2A, CASP9, CASP8, FAS, CYCS, TP53, CDK6, CDK4, TP73, CDK2, RFWD2, CCNB1, CCND1, CDKN1A, CCNB2, CCND2, BBC3, RRM2, BAX, TSC2, MDM2, SIAH1, APAF1	63	3315	18224	3.0541310541310542	1.1653661036170604E-8	5.826830573596453E-9	1.0998064681189135E-7
KEGG_PATHWAY	hsa05162:Measles	14	22.22222222222222	1.0260771835253614E-10	TP53, CDK6, CDK4, TP73, CDK2, CCNE2, CCNE1, CCND1, TNFRSF10B, CCND3, CCND2, BBC3, RCHY1, FAS	63	133	6910	11.545530492898912	1.0876416101091024E-8	1.8127360723596553E-9	1.1513630049364565E-7
UP_KEYWORDS	Cell division	14	22.22222222222222	1.121222281386079E-10	CCNE2, CCNB1, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CDK6, CHEK2, CCNG1, CDK4, CCNG2, CDK2	63	388	20581	11.787514318442152	1.3454663938539113E-8	3.363666012390354E-9	1.2870868815184622E-7
KEGG_PATHWAY	hsa04210:Apoptosis	11	17.46031746031746	1.1891421289196709E-10	BID, CASP3, TNFRSF10B, CASP9, BAX, CYCS, CASP8, TP53, APAF1, FAS, ATM	63	62	6910	19.459805427547362	1.2604906340918376E-8	1.8007009217058112E-9	1.3343386395803236E-7
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	32	50.79365079365079	1.5183671303876747E-10	CHEK1, RRM2B, CHEK2, CCNG1, PTEN, GTSE1, CCNE2, CCNE1, CASP3, CDKN2A, CASP8, RCHY1, TP53, CDK6, ATR, CDK4, ATM, CDK2, TP73, RFWD2, CCNB1, CCNB3, CDKN1A, CCND1, CCNB2, CCND3, CCND2, RRM2, DDB2, MDM2, MDM4, GADD45A	63	2784	18224	3.324940704251049	1.8524085154680847E-8	6.1746950885677165E-9	1.7481980307820777E-7
GAD_DISEASE_CLASS	RENAL	26	41.269841269841265	2.2936949017489892E-10	BID, CHEK1, CHEK2, SESN1, CCNE1, CASP3, CDKN2A, CASP9, SERPINE1, FAS, THBS1, TP53, IGF1, CDK6, ATR, CDK4, ATM, CDK2, CDKN1A, CCND1, CCND3, CCND2, BAX, GADD45G, MDM2, IGFBP3	58	1417	12971	4.103448275862069	4.128651420742813E-9	2.0643257103714063E-9	1.6907356625850412E-7
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	12	19.047619047619047	2.364649783072964E-10	CDKN1A, CCND1, CASP9, BBC3, ZMAT3, TP53, CHEK1, CHEK2, ATR, PMAIP1, ATM, TP73	63	208	16792	15.377289377289376	1.9177306320727894E-7	2.397163489931131E-8	3.6362576283366366E-7
UP_SEQ_FEATURE	mutagenesis site	27	42.857142857142854	3.505979351196901E-10	CHEK1, CHEK2, PMAIP1, PTEN, CCNE2, TP53I3, CASP8, RCHY1, THBS1, TP53, ATR, ATM, CDK2, TP73, RFWD2, PPM1D, CCNB3, CDKN1A, CCND1, BAX, RRM2, TSC2, DDB2, MDM2, SIAH1, MDM4, APAF1	63	2191	20063	3.9244311142987547	8.168930365481941E-8	8.168930365481941E-8	4.5041098628573195E-7
GOTERM_BP_DIRECT	GO:0051301~cell division	14	22.22222222222222	3.714836160764971E-10	CCNE2, CCNB1, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CDK6, CHEK2, CCNG1, CDK4, CCNG2, CDK2	63	350	16792	10.661587301587302	3.0127317185435487E-7	3.347480137527725E-8	5.712517237022041E-7
BIOCARTA	h_cellcyclePathway:Cyclins and Cell Cycle Regulation	10	15.873015873015872	4.0179350131747806E-10	CCNB1, CCNE1, CDKN1A, CCND1, CDKN2A, CCND3, CCND2, CDK6, CDK4, CDK2	35	25	1625	18.57142857142857	3.053630459604051E-8	1.5268152409042557E-8	4.228075334289372E-7
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	14	22.22222222222222	4.3308827529507525E-10	TP53, SFN, CHEK2, PTEN, TP73, CCNB1, CCNE2, CCNE1, CCND1, CCNB3, CDKN2A, CCND3, CASP9, CCND2	60	376	16881	10.475797872340426	7.016029113238176E-8	3.5080146232324694E-8	5.240583411669775E-7
GAD_DISEASE	Neoplasms	11	17.46031746031746	5.362686492618916E-10	CCND1, CDKN2A, CASP8, TP53, MDM2, CHEK2, ATR, FAS, MDM4, PTEN, ATM	58	143	12971	17.20291777188329	6.177813473007276E-7	4.1185435062374154E-8	8.625639202897162E-7
GOTERM_BP_DIRECT	GO:0097193~intrinsic apoptotic signaling pathway	7	11.11111111111111	1.0954132802747919E-9	CDKN1A, BBC3, BAX, CYCS, TP53, APAF1, PMAIP1	63	30	16792	62.19259259259259	8.883798048309188E-7	8.883801594361529E-8	1.6844800110327185E-6
GOTERM_BP_DIRECT	GO:1900740~positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	7	11.11111111111111	1.0954132802747919E-9	BID, BBC3, CASP8, TP53, PMAIP1, SFN, TP73	63	30	16792	62.19259259259259	8.883798048309188E-7	8.883801594361529E-8	1.6844800110327185E-6
GOTERM_BP_DIRECT	GO:0007050~cell cycle arrest	10	15.873015873015872	2.231416395615223E-9	CDKN1A, CDKN2A, TSC2, TP53, RPRM, CDK6, THBS1, GADD45A, ATM, TP73	63	141	16792	18.90352358437465	1.8096770527664674E-6	1.6451623108260094E-7	3.431377193496843E-6
BIOCARTA	h_g1Pathway:Cell Cycle: G1/S Check Point 	10	15.873015873015872	2.621897391601279E-9	CCNE1, CDKN1A, CCND1, CDKN2A, TP53, CDK6, ATR, CDK4, ATM, CDK2	35	30	1625	15.476190476190474	1.9926418026727788E-7	6.642139782631062E-8	2.7590241535868643E-6
KEGG_PATHWAY	hsa05222:Small cell lung cancer	11	17.46031746031746	2.9524947623251978E-9	CCNE2, CCNE1, CCND1, CASP9, CYCS, TP53, CDK6, APAF1, CDK4, PTEN, CDK2	63	85	6910	14.194211017740429	3.1296440072825504E-7	3.912055546173576E-8	3.313000129789856E-6
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	9	14.285714285714285	3.618274113599604E-9	CCNE2, CCNE1, CDKN1A, CCND1, CDKN2A, RRM2, CDK6, CDK4, CDK2	63	102	16792	23.518207282913163	2.9344160150657217E-6	2.445349968072108E-7	5.5640279716939745E-6
KEGG_PATHWAY	hsa05200:Pathways in cancer	19	30.158730158730158	4.815807910138076E-9	BID, CYCS, TP53, IGF1, CDK6, CDK4, PTEN, CDK2, CCNE2, CCNE1, CASP3, CDKN1A, CCND1, CDKN2A, CASP9, BAX, CASP8, MDM2, FAS	63	393	6910	5.302718203481562	5.10475504422736E-7	5.6719513419345446E-8	5.403827263439354E-6
GAD_DISEASE	Carcinoma|Prostatic Neoplasms	5	7.936507936507936	4.993131088333135E-9	CDKN1A, CCND1, CDKN2A, TP53, MDM2	58	6	12971	186.36494252873564	5.752070533771025E-6	3.59505377689473E-7	8.031225129379038E-6
GAD_DISEASE	Hodgkin Disease|Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoproliferative Disorders|Waldenstrom Macroglobulinemia	10	15.873015873015872	5.660657144881738E-9	TP53I3, CASP3, CCND1, TNFRSF10B, CASP9, BAX, CASP8, TP53, MDM2, FAS	58	133	12971	16.814882032667878	6.521055810670973E-6	3.835926953854596E-7	9.104910458912485E-6
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	7	11.11111111111111	5.8658730521779735E-9	CCNE2, CCNB3, CDKN1A, SFN, CCNG1, PTEN, GADD45A	63	39	16792	47.84045584045584	4.757211709116582E-6	3.6594016572522037E-7	9.020289748473687E-6
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	7	11.11111111111111	1.0836022164643666E-8	CASP3, CASP9, BBC3, BAX, TP53, PMAIP1, ATM	63	43	16792	43.39018087855297	8.787975429802586E-6	6.277150919054009E-7	1.6663172941466797E-5
GAD_DISEASE	Mouth Neoplasms|Precancerous Conditions	6	9.523809523809524	1.1234280406631421E-8	CDKN1A, CCND1, TP53, CDK6, CDK4, ATM	58	18	12971	74.54597701149424	1.2941807341682043E-5	7.189936908069683E-7	1.806983002117235E-5
BIOCARTA	h_g2Pathway:Cell Cycle: G2/M Checkpoint	9	14.285714285714285	1.296185410780053E-8	CCNB1, CDKN1A, TP53, MDM2, CHEK1, CHEK2, ATR, GADD45A, ATM	35	25	1625	16.71428571428571	9.851004362237958E-7	2.4627520001097025E-7	1.3639766149875499E-5
GAD_DISEASE	Colorectal Neoplasms	9	14.285714285714285	1.4384645720408907E-8	CDKN1A, CCND1, CDKN2A, TP53, CHEK2, FAS, GADD45A, ATM, TP73	58	103	12971	19.54117843990626	1.657097466178925E-5	8.721634071617856E-7	2.313704904333136E-5
GOTERM_BP_DIRECT	GO:0010165~response to X-ray	6	9.523809523809524	1.4604976962573446E-8	CDKN1A, CASP3, CCND1, TP53, PMAIP1, TP73	63	22	16792	72.6926406926407	1.1844566290553082E-5	7.896421174713453E-7	2.2458910364786533E-5
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	9	14.285714285714285	1.705331668870272E-8	TP53, MDM2, CHEK1, CHEK2, ATR, MDM4, ATM, CDK2, TP73	63	124	16792	19.345622119815665	1.3830144281912204E-5	8.643896213245128E-7	2.6223862115148933E-5
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	16	25.396825396825395	1.905589704962639E-8	TP53, CDK6, CCNG1, PTEN, ATM, CCNE2, CCNE1, CDKN1A, CCND1, CASP3, CDKN2A, CCND2, SERPINB5, MDM2, MDM4, THBS1	63	285	6910	6.15761626287942	2.0199230699180504E-6	2.019924906226933E-7	2.138265722262389E-5
GOTERM_BP_DIRECT	GO:0008635~activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c	5	7.936507936507936	2.093300687394647E-8	CASP3, CASP9, BAX, CYCS, APAF1	63	9	16792	148.07760141093473	1.697652465737498E-5	9.986270754769322E-7	3.218988319231286E-5
GAD_DISEASE	Stomach Neoplasms	9	14.285714285714285	2.993186643568665E-8	CCND1, CDKN2A, SERPINE1, TP53, MDM2, CHEK2, FAS, IGFBP3, TP73	58	113	12971	17.811870613365883	3.448091616276017E-5	1.7240740459723014E-6	4.8144041575604035E-5
GAD_DISEASE	endometrial cancer	7	11.11111111111111	3.9215126695534287E-8	CCND1, TP53, MDM2, CHEK2, PTEN, ATM, TP73	58	45	12971	34.78812260536399	4.517480643362326E-5	2.1512275358848143E-6	6.307573777730724E-5
GOTERM_CC_DIRECT	GO:0005634~nucleus	40	63.49206349206349	6.215523168367905E-8	CHEK1, SFN, PMAIP1, SESN2, PTEN, SESN1, SESN3, CCNE2, CCNE1, CASP3, CDKN2A, CASP9, FAS, RCHY1, CYCS, TP53, CDK6, CDK4, TP73, ATM, CDK2, CCNB1, PPM1D, CCND1, CDKN1A, CCNB2, CCND3, CCND2, RRM2, BAX, TSC2, GADD45G, DDB2, MDM2, SIAH1, APAF1, MDM4, GADD45B, GADD45A, IGFBP3	63	5415	18224	2.1368039982998432	7.582909743897304E-6	1.8957328267177331E-6	7.156344529191117E-5
UP_KEYWORDS	Ubl conjugation	21	33.33333333333333	6.422216725746616E-8	BID, TP53, CHEK1, SFN, CHEK2, PTEN, TP73, CCNB1, RFWD2, CCNE1, CCNB3, CCND1, CDKN1A, CDKN2A, CCND3, CCND2, TSC2, DDB2, MDM2, RCHY1, MDM4	63	1705	20581	4.023655913978494	7.706630621329147E-6	1.5413308757095123E-6	7.372267192273796E-5
KEGG_PATHWAY	hsa05215:Prostate cancer	10	15.873015873015872	6.796981895241844E-8	CCNE2, CCNE1, CDKN1A, CCND1, CASP9, TP53, MDM2, IGF1, PTEN, CDK2	63	88	6910	12.463924963924963	7.204775103852867E-6	6.549816998768776E-7	7.626904003910084E-5
