Annotation Cluster 1	Enrichment Score: 3.505134466549603
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GAD_DISEASE	body mass; cholesterol; triglycerides; insulin; glucose; blood pressure, arterial	3	7.317073170731707	2.7764077473399455E-5	INS, IRS1, INSR	41	3	12971	316.36585365853654	0.03606593539170044	0.0016682607407445538	0.04542052321382384
GAD_DISEASE	diabetes, type 2; hypertension; insulin; obesity	3	7.317073170731707	2.7764077473399455E-5	INS, IRS1, INSR	41	3	12971	316.36585365853654	0.03606593539170044	0.0016682607407445538	0.04542052321382384
GAD_DISEASE	Insulin Resistance|Polycystic Ovary Syndrome	4	9.75609756097561	2.9866737868843203E-5	SLC2A4, INS, ADIPOQ, PIK3R1	41	20	12971	63.27317073170732	0.03874377696515763	0.0017165374217502638	0.04885957233051741
GAD_DISEASE	longevity	9	21.951219512195124	3.8042614362888416E-5	PIK3CG, IRS2, TNF, PIK3CB, INS, SLC2A2, IRS1, INSR, PIK3R1	41	425	12971	6.699512195121951	0.0490857000103464	0.002094941547720053	0.06223073818907299
GAD_DISEASE	Alzheimer's disease   	12	29.268292682926827	9.844365705382707E-5	IRS4, IRS2, TNF, SLC2A4, INS, SOCS1, PIK3CA, ABCC8, IRS1, ADIPOQ, KCNJ11, CACNA1A	41	950	12971	3.9962002567394093	0.12212175615643095	0.004996987517707496	0.1609610748575463
GAD_DISEASE	Pre-Eclampsia	5	12.195121951219512	1.0870080582386477E-4	TNF, INS, IRS1, ADIPOQ, INSR	41	81	12971	19.5287563986751	0.13395549723522482	0.005312467662031417	0.1777181063197797
GAD_DISEASE	prostate cancer	9	21.951219512195124	1.367709610642299E-4	IRS2, TNF, INS, PIK3CD, PIK3CA, PIK3R3, IRS1, ADIPOQ, PIK3R1	41	510	12971	5.582926829268293	0.16553156098661181	0.006442030461569326	0.2235626202575891
GAD_DISEASE	insulin; glucose; polycystic ovary syndrome	3	7.317073170731707	1.380087732021444E-4	IRS2, IRS1, ADIPOQ	41	6	12971	158.18292682926827	0.1668971768794797	0.006276708554259436	0.22558377473118618
GAD_DISEASE	metabolic syndrome	6	14.634146341463413	1.4390556379109576E-4	TNF, PDX1, ABCC8, IRS1, ADIPOQ, KCNJ11	41	165	12971	11.504212860310421	0.1733722126995494	0.006326594326854451	0.23521178779508656
GAD_DISEASE	Colonic Neoplasms	4	9.75609756097561	1.9630030045228266E-4	IRS2, PIK3CA, IRS1, PIK3R1	41	37	12971	34.201713909030985	0.22874081218752462	0.008343411531677059	0.3207212443849361
GAD_DISEASE	Diabetes Mellitus, Type 2	6	14.634146341463413	2.051182562404668E-4	TNF, SLC2A2, ABCC8, ADIPOQ, INSR, KCNJ11	41	178	12971	10.664017539051795	0.2376879467557954	0.008445363613611923	0.3351055912209411
GAD_DISEASE	Colorectal Cancer	8	19.51219512195122	2.860382129195437E-4	IRS2, TNF, INS, PIK3CA, IKBKB, IRS1, ADIPOQ, INSR	41	426	12971	5.941142791709607	0.315100172424288	0.011403652148970544	0.4670158165677951
GAD_DISEASE	glucose tolerance	3	7.317073170731707	3.292856565630574E-4	INS, ABCC8, KCNJ11	41	9	12971	105.45528455284553	0.3531990387998649	0.012733431061173084	0.5374476353850799
GAD_DISEASE	Breast Cancer	9	21.951219512195124	4.044530082990472E-4	PIK3CG, MAPK1, IRS2, TNF, PIK3CB, INS, PIK3CA, IRS1, INSR	41	598	12971	4.761359001549882	0.41444757951909506	0.015175096200547689	0.659752170003447
GAD_DISEASE	null	11	26.82926829268293	4.209976088058957E-4	MAPK1, IRS2, TNF, INS, SOCS1, PIK3CA, CACNA1C, IRS1, ADIPOQ, INSR, KCNJ11	41	936	12971	3.7179747759016055	0.4271303717111459	0.014943893706859224	0.6866528650314563
GAD_DISEASE	atherosclerosis	7	17.073170731707318	7.041009020930085E-4	TNF, SLC2A4, INS, SLC2A2, ADIPOQ, INSR, KCNJ11	41	355	12971	6.238199931295088	0.6061769536300616	0.024224230113611078	1.1459062195902203
GAD_DISEASE_CLASS	UNKNOWN	14	34.146341463414636	7.552843774231944E-4	MAPK1, IRS2, TNF, INS, SLC2A2, SOCS1, PIK3CA, PDX1, CACNA1C, IRS1, ADIPOQ, INSR, KCNJ11, CACNA1A	41	1613	12971	2.7458908563047193	0.01350818984082891	0.002716355106999968	0.5553998130113702
GAD_DISEASE_CLASS	RENAL	13	31.70731707317073	8.317107974786839E-4	MAPK1, IRS2, TNF, INS, SLC2A2, PKLR, PDX1, ABCC8, IRS1, ADIPOQ, INSR, KCNJ11, PIK3R1	41	1417	12971	2.902439024390244	0.014865425706914959	0.002493057739214155	0.6114512889039192
GAD_DISEASE_CLASS	NEUROLOGICAL	19	46.34146341463415	0.0011690065946647883	IRS4, IRS2, TNF, SOCS1, PRKCE, ADIPOQ, KCNJ11, IRS1, MAPK1, SLC2A4, INS, CACNA1G, PIK3CA, CACNA1E, CACNA1C, INSR, ABCC8, CACNA1A, PIK3R1	41	2890	12971	2.079913916786227	0.020834330406034107	0.0030032565304306535	0.8584994557892744
GAD_DISEASE	Diabetes Mellitus	5	12.195121951219512	0.0013768057258522317	TNF, INS, MAFA, ABCC8, KCNJ11	41	158	12971	10.011577647422044	0.8384222879481097	0.044546542485038976	2.229190132692449
GAD_DISEASE	diabetes, type 2; diabetes, type 1	3	7.317073170731707	0.0015338859695929509	IRS1, ADIPOQ, KCNJ11	41	19	12971	49.952503209242614	0.868781198998913	0.04832708584073764	2.4805326538597794
GAD_DISEASE_CLASS	IMMUNE	19	46.34146341463415	0.0017412224924643063	IRS2, TNF, SOCS3, SOCS1, PDX1, MAPK10, PRKCE, ADIPOQ, KCNJ11, IRS1, MAPK1, INS, MAPK3, IKBKB, CACNA1C, CACNA1D, INSR, ABCC8, PIK3R1	41	2986	12971	2.013044614706027	0.030882410714989872	0.003479413129160447	1.276398046428695
GAD_DISEASE_CLASS	OTHER	13	31.70731707317073	0.0023480910339327265	IRS4, IRS2, TNF, SLC2A4, INS, SOCS1, PKLR, ABCC8, IRS1, ADIPOQ, INSR, KCNJ11, CACNA1A	41	1595	12971	2.578530468690267	0.041432540037678045	0.004222593496536975	1.7179395383111196
GAD_DISEASE	Diabetes Mellitus, Type 1	4	9.75609756097561	0.004434014819464283	TNF, INS, ABCC8, KCNJ11	41	108	12971	11.717253839205059	0.9972031055183194	0.12779138094494313	7.013407979350217
GAD_DISEASE	breast cancer   	7	17.073170731707318	0.004762357225455663	IRS2, TNF, PIK3CA, MAPK9, MAPK8, IRS1, ADIPOQ	41	518	12971	4.275214238628873	0.9981922083533544	0.13371167173000176	7.51394807180954
GAD_DISEASE	hypertension	8	19.51219512195122	0.0052740190333740965	IRS2, TNF, PRKCE, CACNA1C, CACNA1D, IRS1, ADIPOQ, INSR	41	705	12971	3.5899671337138908	0.9990844558203976	0.14398423632662893	8.288908817719564
GAD_DISEASE	Obesity, Morbid	3	7.317073170731707	0.005467261344769593	TNF, INS, ADIPOQ	41	36	12971	26.36382113821138	0.9992919755890063	0.14587233727091697	8.58000343036107
GAD_DISEASE	Birth Weight	3	7.317073170731707	0.007385377842222479	INS, IRS1, ADIPOQ	41	42	12971	22.597560975609756	0.9999449414971145	0.18138810879561973	11.422738086113549
GAD_DISEASE_CLASS	AGING	9	21.951219512195124	0.00744849025593589	PIK3CG, IRS2, TNF, PIK3CB, INS, SLC2A2, IRS1, INSR, PIK3R1	41	948	12971	3.003473294226613	0.1259123637624271	0.012159526169575607	5.361899666858427
GAD_DISEASE_CLASS	REPRODUCTION	9	21.951219512195124	0.008018755067227195	IRS2, TNF, SLC2A4, INS, PIK3CA, IRS1, ADIPOQ, INSR, PIK3R1	41	960	12971	2.9659298780487804	0.1349079897601464	0.012003987615647582	5.761968526613492
GAD_DISEASE	Bone Mineral Density	6	14.634146341463413	0.008233533668777084	TNF, MAPK3, PIK3R5, IKBKB, IRS1, ADIPOQ	41	411	12971	4.618479615453088	0.999982231023592	0.1964863697841268	12.653093338197763
GAD_DISEASE	Diabetes mellitus type II|Diabetes Mellitus, Type 2	3	7.317073170731707	0.009182973679468569	TNF, INS, KCNJ11	41	47	12971	20.19356512714063	0.9999949956366689	0.21283520348260876	14.011332957002354
GAD_DISEASE	multiple myeloma	4	9.75609756097561	0.009441162150484779	IRS2, TNF, IKBKB, IRS1	41	142	12971	8.911714187564412	0.9999964550781912	0.21084485951560894	14.377245262744232
GAD_DISEASE	Coronary Heart Disease	3	7.317073170731707	0.011570656270100404	TNF, IRS1, KCNJ11	41	53	12971	17.907501150483203	0.9999997943785646	0.24417818052400653	17.339959448450205
GAD_DISEASE	atherosclerosis, coronary	4	9.75609756097561	0.011967286286411622	TNF, IRS1, ADIPOQ, INSR	41	155	12971	8.164280094413847	0.9999998790900501	0.2475588535720874	17.881036256884997
GAD_DISEASE	cardiovascular disease	3	7.317073170731707	0.01420090001727576	TNF, IRS1, ADIPOQ	41	59	12971	16.086399338569656	0.9999999939455303	0.282493406029377	20.866530662280212
GAD_DISEASE	Coronary Disease|Coronary heart disease|Inflammation|Insulin Resistance	3	7.317073170731707	0.01420090001727576	IRS1, ADIPOQ, INSR	41	59	12971	16.086399338569656	0.9999999939455303	0.282493406029377	20.866530662280212
GAD_DISEASE	epithelial ovarian cancer 	4	9.75609756097561	0.01532290356307181	TNF, INS, PIK3CA, INSR	41	170	12971	7.443902439024391	0.9999999986580217	0.2968789583206505	22.32747837322807
GAD_DISEASE	breast cancer|prostate cancer	3	7.317073170731707	0.015604080224163182	IRS2, IRS1, INSR	41	62	12971	15.308025177025963	0.9999999990802879	0.2971841326385375	22.689606277780882
GAD_DISEASE	diabetes, type 1 	4	9.75609756097561	0.02026578692272167	IRS2, TNF, INS, KCNJ11	41	189	12971	6.6955736224028914	0.9999999999982772	0.3585665758529252	28.46720925277504
GAD_DISEASE	Obesity|POF - Premature ovarian failure|POLYCYSTIC OVARIAN SYNDROME|Polycystic Ovary Syndrome|Primary Ovarian Insufficiency|Puberty, Delayed|Puberty, Precocious|Thrombophilia|Tobacco Use Disorder	4	9.75609756097561	0.04142699860396537	INS, ABCC8, ADIPOQ, INSR	41	250	12971	5.061853658536585	1.0	0.5454229930507197	49.95807401339844
GAD_DISEASE	Glomerulonephritis, IGA	3	7.317073170731707	0.04884990922777373	TNF, IRS1, ADIPOQ	41	115	12971	8.253022269353128	1.0	0.5965392022658353	55.93533890453042
GAD_DISEASE	myocardial infarct	3	7.317073170731707	0.053486968100448486	ADIPOQ, INSR, KCNJ11	41	121	12971	7.843781495666196	1.0	0.6257323561426527	59.32188653173588
GAD_DISEASE	Bladder Cancer	5	12.195121951219512	0.07881262562634198	IRS2, TNF, SLC2A4, IRS1, INSR	41	529	12971	2.9902254599105533	1.0	0.7559755050960895	73.90075988675243
GAD_DISEASE	Lung Cancer	5	12.195121951219512	0.10849829474143483	TNF, SLC2A4, PIK3CA, IRS1, INSR	41	593	12971	2.667502981943816	1.0	0.8503262904539569	84.7295483423581
GAD_DISEASE	Cardiovascular Diseases	3	7.317073170731707	0.11505611202719063	TNF, IRS1, ADIPOQ	41	189	12971	5.021680216802168	1.0	0.8641821066853215	86.467282714016
GAD_DISEASE	chronic obstructive pulmonary disease	4	9.75609756097561	0.13457377630257245	TNF, SLC2A4, IRS1, INSR	41	414	12971	3.0566749145752325	1.0	0.9001237712186468	90.60495867803617
GAD_DISEASE	lung cancer 	4	9.75609756097561	0.21199404546204492	TNF, SLC2A4, IRS1, INSR	41	516	12971	2.452448477973152	1.0	0.9744000750758098	97.97270123498274
GAD_DISEASE	Alzheimer's Disease	3	7.317073170731707	0.2742479295172462	TNF, INS, PIK3R1	41	333	12971	2.8501428257525814	1.0	0.9914769630449503	99.47266552676723
GAD_DISEASE	Chronic renal failure|Kidney Failure, Chronic	5	12.195121951219512	0.3041091818014342	MAPK1, IRS2, TNF, IRS1, ADIPOQ	41	905	12971	1.7478776445223014	1.0	0.995154325220467	99.73483965004168
GAD_DISEASE_CLASS	DEVELOPMENTAL	7	17.073170731707318	0.3153319179768823	PRKCZ, TNF, SOCS2, INS, IRS1, INSR, CACNA1B	41	1502	12971	1.4744081062648178	0.9989069463424459	0.385567199771652	93.87246596499195

Annotation Cluster 2	Enrichment Score: 1.3826913919821004
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GAD_DISEASE	Asthma|Bronchiolitis, Viral|Respiratory Syncytial Virus Infections	4	9.75609756097561	0.0247213260048976	TNF, SOCS2, SOCS3, IKBKB	41	204	12971	6.203252032520326	0.9999999999999959	0.40884239154463664	33.60827435379943
GAD_DISEASE	respiratory syncytial virus bronchiolitis	4	9.75609756097561	0.0247213260048976	TNF, SOCS2, SOCS3, IKBKB	41	204	12971	6.203252032520326	0.9999999999999959	0.40884239154463664	33.60827435379943
GAD_DISEASE	Bronchiolitis, Viral|Respiratory Syncytial Virus Infections	4	9.75609756097561	0.02696823436924617	TNF, SOCS2, SOCS3, IKBKB	41	211	12971	5.997456941394059	0.9999999999999998	0.4171552117290789	36.0673006354886
GAD_DISEASE	Lymphoma, Non-Hodgkin	3	7.317073170731707	0.17874684902454283	TNF, SOCS3, IKBKB	41	249	12971	3.8116367910667055	1.0	0.9533490578107259	96.01349286150472

